UNITID,EFFYALEV,EFFYLEV,LSTUDY,XEYTOTLT,EFYTOTLT,XEYTOTLM,EFYTOTLM,XEYTOTLW,EFYTOTLW,XEFYAIAT,EFYAIANT,XEFYAIAM,EFYAIANM,XEFYAIAW,EFYAIANW,XEFYASIT,EFYASIAT,XEFYASIM,EFYASIAM,XEFYASIW,EFYASIAW,XEFYBKAT,EFYBKAAT,XEFYBKAM,EFYBKAAM,XEFYBKAW,EFYBKAAW,XEFYHIST,EFYHISPT,XEFYHISM,EFYHISPM,XEFYHISW,EFYHISPW,XEFYNHPT,EFYNHPIT,XEFYNHPM,EFYNHPIM,XEFYNHPW,EFYNHPIW,XEFYWHIT,EFYWHITT,XEFYWHIM,EFYWHITM,XEFYWHIW,EFYWHITW,XEFY2MOT,EFY2MORT,XEFY2MOM,EFY2MORM,XEFY2MOW,EFY2MORW,XEYUNKNT,EFYUNKNT,XEYUNKNM,EFYUNKNM,XEYUNKNW,EFYUNKNW,XEYNRALT,EFYNRALT,XEYNRALM,EFYNRALM,XEYNRALW,EFYNRALW,YEAR,XEFYGUUN,EFYGUUN,XEFYGUAN,EFYGUAN,XEFYGUTO,EFYGUTOT,XEFYGUKN,EFYGUKN ,EFYGUKN
228529,11,-2,1,R,12,R,1,R,11,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,9,R,1,R,8,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2022,A,,A,,A,,A,,
228529,12,4,3,R,2730,R,887,R,1843,R,11,R,2,R,9,R,55,R,18,R,37,R,366,R,127,R,239,R,488,R,142,R,346,R,3,R,2,R,1,R,1607,R,521,R,1086,R,105,R,44,R,61,R,63,R,20,R,43,R,32,R,11,R,21,2022,R,0.0,A,,R,0.0,R,2730.0,
228529,19,-2,1,R,2203,R,867,R,1336,R,15,R,9,R,6,R,40,R,11,R,29,R,229,R,82,R,147,R,464,R,177,R,287,R,1,R,0,R,1,R,1342,R,545,R,797,R,76,R,31,R,45,R,7,R,4,R,3,R,29,R,8,R,21,2022,A,,A,,A,,A,,
228529,20,-2,1,R,8829,R,3192,R,5637,R,42,R,12,R,30,R,91,R,42,R,49,R,698,R,277,R,421,R,2044,R,678,R,1366,R,8,R,7,R,1,R,5524,R,2026,R,3498,R,328,R,112,R,216,R,49,R,23,R,26,R,45,R,15,R,30,2022,A,,A,,A,,A,,
228529,21,-2,999,R,9673,R,3414,R,6259,R,50,R,9,R,41,R,106,R,35,R,71,R,615,R,255,R,360,R,2070,R,674,R,1396,R,6,R,5,R,1,R,6310,R,2258,R,4052,R,383,R,131,R,252,R,53,R,25,R,28,R,80,R,22,R,58,2022,A,,A,,A,,A,,
228529,22,-2,1,R,9068,R,3231,R,5837,R,45,R,9,R,36,R,87,R,30,R,57,R,540,R,228,R,312,R,1967,R,646,R,1321,R,5,R,4,R,1,R,5957,R,2147,R,3810,R,358,R,125,R,233,R,44,R,23,R,21,R,65,R,19,R,46,2022,A,,A,,A,,A,,
228529,23,-2,1,R,9068,R,3231,R,5837,R,45,R,9,R,36,R,87,R,30,R,57,R,540,R,228,R,312,R,1967,R,646,R,1321,R,5,R,4,R,1,R,5957,R,2147,R,3810,R,358,R,125,R,233,R,44,R,23,R,21,R,65,R,19,R,46,2022,A,,A,,A,,A,,
228529,24,-2,1,R,2029,R,704,R,1325,R,15,R,4,R,11,R,17,R,5,R,12,R,69,R,31,R,38,R,410,R,140,R,270,R,1,R,1,R,0,R,1423,R,489,R,934,R,82,R,27,R,55,R,9,R,6,R,3,R,3,R,1,R,2,2022,A,,A,,A,,A,,
228529,25,-2,1,R,7039,R,2527,R,4512,R,30,R,5,R,25,R,70,R,25,R,45,R,471,R,197,R,274,R,1557,R,506,R,1051,R,4,R,3,R,1,R,4534,R,1658,R,2876,R,276,R,98,R,178,R,35,R,17,R,18,R,62,R,18,R,44,2022,A,,A,,A,,A,,
228529,32,-2,3,R,605,R,183,R,422,R,5,R,0,R,5,R,19,R,5,R,14,R,75,R,27,R,48,R,103,R,28,R,75,R,1,R,1,R,0,R,353,R,111,R,242,R,25,R,6,R,19,R,9,R,2,R,7,R,15,R,3,R,12,2022,A,,A,,A,,A,,
228529,39,-2,1,R,1120,R,430,R,690,R,7,R,3,R,4,R,24,R,5,R,19,R,91,R,35,R,56,R,219,R,77,R,142,R,0,R,0,R,0,R,710,R,284,R,426,R,42,R,19,R,23,R,3,R,2,R,1,R,24,R,5,R,19,2022,A,,A,,A,,A,,
228529,40,-2,1,R,5919,R,2097,R,3822,R,23,R,2,R,21,R,46,R,20,R,26,R,380,R,162,R,218,R,1338,R,429,R,909,R,4,R,3,R,1,R,3824,R,1374,R,2450,R,234,R,79,R,155,R,32,R,15,R,17,R,38,R,13,R,25,2022,A,,A,,A,,A,,
228529,41,-2,999,R,6376,R,2351,R,4025,R,35,R,20,R,15,R,98,R,42,R,56,R,758,R,266,R,492,R,1381,R,480,R,901,R,7,R,5,R,2,R,3775,R,1411,R,2364,R,218,R,86,R,132,R,75,R,28,R,47,R,29,R,13,R,16,2022,A,,A,,A,,A,,
228529,42,-2,1,R,4251,R,1647,R,2604,R,29,R,18,R,11,R,62,R,29,R,33,R,467,R,166,R,301,R,996,R,366,R,630,R,5,R,4,R,1,R,2521,R,1001,R,1520,R,138,R,48,R,90,R,21,R,10,R,11,R,12,R,5,R,7,2022,A,,A,,A,,A,,
228529,43,-2,1,R,4239,R,1646,R,2593,R,29,R,18,R,11,R,62,R,29,R,33,R,466,R,166,R,300,R,994,R,366,R,628,R,5,R,4,R,1,R,2512,R,1000,R,1512,R,138,R,48,R,90,R,21,R,10,R,11,R,12,R,5,R,7,2022,A,,A,,A,,A,,
228529,44,-2,1,R,246,R,114,R,132,R,2,R,2,R,0,R,1,R,1,R,0,R,10,R,4,R,6,R,43,R,17,R,26,R,0,R,0,R,0,R,180,R,87,R,93,R,10,R,3,R,7,R,0,R,0,R,0,R,0,R,0,R,0,2022,A,,A,,A,,A,,
228529,45,-2,1,R,3993,R,1532,R,2461,R,27,R,16,R,11,R,61,R,28,R,33,R,456,R,162,R,294,R,951,R,349,R,602,R,5,R,4,R,1,R,2332,R,913,R,1419,R,128,R,45,R,83,R,21,R,10,R,11,R,12,R,5,R,7,2022,A,,A,,A,,A,,
228529,51,-2,1,R,12,R,1,R,11,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,9,R,1,R,8,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,2022,A,,A,,A,,A,,
228529,52,-2,3,R,2125,R,704,R,1421,R,6,R,2,R,4,R,36,R,13,R,23,R,291,R,100,R,191,R,385,R,114,R,271,R,2,R,1,R,1,R,1254,R,410,R,844,R,80,R,38,R,42,R,54,R,18,R,36,R,17,R,8,R,9,2022,A,,A,,A,,A,,
228529,59,-2,1,R,1083,R,437,R,646,R,8,R,6,R,2,R,16,R,6,R,10,R,138,R,47,R,91,R,245,R,100,R,145,R,1,R,0,R,1,R,632,R,261,R,371,R,34,R,12,R,22,R,4,R,2,R,2,R,5,R,3,R,2,2022,A,,A,,A,,A,,
228529,60,-2,1,R,2910,R,1095,R,1815,R,19,R,10,R,9,R,45,R,22,R,23,R,318,R,115,R,203,R,706,R,249,R,457,R,4,R,4,R,0,R,1700,R,652,R,1048,R,94,R,33,R,61,R,17,R,8,R,9,R,7,R,2,R,5,2022,A,,A,,A,,A,,
228547,1,1,999,R,65546,R,26056,R,39490,R,199,R,82,R,117,R,4735,R,2215,R,2520,R,12101,R,4194,R,7907,R,21818,R,8197,R,13621,R,111,R,54,R,57,R,20730,R,8845,R,11885,R,2613,R,1030,R,1583,R,2858,R,1271,R,1587,R,381,R,168,R,213,2022,R,0.0,A,,R,0.0,R,65546.0,
228547,2,2,1,R,65546,R,26056,R,39490,R,199,R,82,R,117,R,4735,R,2215,R,2520,R,12101,R,4194,R,7907,R,21818,R,8197,R,13621,R,111,R,54,R,57,R,20730,R,8845,R,11885,R,2613,R,1030,R,1583,R,2858,R,1271,R,1587,R,381,R,168,R,213,2022,R,0.0,A,,R,0.0,R,65546.0,
228547,3,-2,1,R,53105,R,20968,R,32137,R,164,R,71,R,93,R,3691,R,1725,R,1966,R,10198,R,3472,R,6726,R,17783,R,6687,R,11096,R,91,R,42,R,49,R,17063,R,7254,R,9809,R,2118,R,818,R,1300,R,1639,R,740,R,899,R,358,R,159,R,199,2022,A,,A,,A,,A,,
228547,4,-2,1,R,7898,R,3559,R,4339,R,25,R,13,R,12,R,525,R,264,R,261,R,1315,R,550,R,765,R,2922,R,1253,R,1669,R,18,R,11,R,7,R,2398,R,1150,R,1248,R,344,R,148,R,196,R,318,R,158,R,160,R,33,R,12,R,21,2022,A,,A,,A,,A,,
228547,5,-2,1,R,45207,R,17409,R,27798,R,139,R,58,R,81,R,3166,R,1461,R,1705,R,8883,R,2922,R,5961,R,14861,R,5434,R,9427,R,73,R,31,R,42,R,14665,R,6104,R,8561,R,1774,R,670,R,1104,R,1321,R,582,R,739,R,325,R,147,R,178,2022,A,,A,,A,,A,,
228547,11,-2,1,R,12441,R,5088,R,7353,R,35,R,11,R,24,R,1044,R,490,R,554,R,1903,R,722,R,1181,R,4035,R,1510,R,2525,R,20,R,12,R,8,R,3667,R,1591,R,2076,R,495,R,212,R,283,R,1219,R,531,R,688,R,23,R,9,R,14,2022,A,,A,,A,,A,,
228547,19,-2,1,R,5939,R,2328,R,3611,R,17,R,5,R,12,R,519,R,234,R,285,R,1119,R,362,R,757,R,1366,R,488,R,878,R,5,R,2,R,3,R,2168,R,927,R,1241,R,305,R,124,R,181,R,394,R,161,R,233,R,46,R,25,R,21,2022,A,,A,,A,,A,,
228547,20,-2,1,R,39268,R,15081,R,24187,R,122,R,53,R,69,R,2647,R,1227,R,1420,R,7764,R,2560,R,5204,R,13495,R,4946,R,8549,R,68,R,29,R,39,R,12497,R,5177,R,7320,R,1469,R,546,R,923,R,927,R,421,R,506,R,279,R,122,R,157,2022,A,,A,,A,,A,,
228547,21,-2,999,R,11553,R,5280,R,6273,R,45,R,26,R,19,R,817,R,446,R,371,R,1862,R,727,R,1135,R,4002,R,1682,R,2320,R,26,R,13,R,13,R,3738,R,1892,R,1846,R,527,R,238,R,289,R,360,R,176,R,184,R,176,R,80,R,96,2022,A,,A,,A,,A,,
228547,22,-2,1,R,11553,R,5280,R,6273,R,45,R,26,R,19,R,817,R,446,R,371,R,1862,R,727,R,1135,R,4002,R,1682,R,2320,R,26,R,13,R,13,R,3738,R,1892,R,1846,R,527,R,238,R,289,R,360,R,176,R,184,R,176,R,80,R,96,2022,A,,A,,A,,A,,
228547,23,-2,1,R,10426,R,4806,R,5620,R,41,R,25,R,16,R,701,R,393,R,308,R,1687,R,661,R,1026,R,3467,R,1474,R,1993,R,24,R,12,R,12,R,3528,R,1786,R,1742,R,485,R,218,R,267,R,320,R,159,R,161,R,173,R,78,R,95,2022,A,,A,,A,,A,,
228547,24,-2,1,R,2798,R,1369,R,1429,R,8,R,4,R,4,R,182,R,107,R,75,R,352,R,147,R,205,R,1074,R,482,R,592,R,8,R,5,R,3,R,908,R,494,R,414,R,139,R,69,R,70,R,110,R,55,R,55,R,17,R,6,R,11,2022,A,,A,,A,,A,,
228547,25,-2,1,R,7628,R,3437,R,4191,R,33,R,21,R,12,R,519,R,286,R,233,R,1335,R,514,R,821,R,2393,R,992,R,1401,R,16,R,7,R,9,R,2620,R,1292,R,1328,R,346,R,149,R,197,R,210,R,104,R,106,R,156,R,72,R,84,2022,A,,A,,A,,A,,
228547,31,-2,1,R,1127,R,474,R,653,R,4,R,1,R,3,R,116,R,53,R,63,R,175,R,66,R,109,R,535,R,208,R,327,R,2,R,1,R,1,R,210,R,106,R,104,R,42,R,20,R,22,R,40,R,17,R,23,R,3,R,2,R,1,2022,A,,A,,A,,A,,
228547,39,-2,1,R,1123,R,509,R,614,R,5,R,2,R,3,R,65,R,37,R,28,R,237,R,90,R,147,R,278,R,114,R,164,R,3,R,0,R,3,R,401,R,204,R,197,R,66,R,32,R,34,R,46,R,22,R,24,R,22,R,8,R,14,2022,A,,A,,A,,A,,
228547,40,-2,1,R,6505,R,2928,R,3577,R,28,R,19,R,9,R,454,R,249,R,205,R,1098,R,424,R,674,R,2115,R,878,R,1237,R,13,R,7,R,6,R,2219,R,1088,R,1131,R,280,R,117,R,163,R,164,R,82,R,82,R,134,R,64,R,70,2022,A,,A,,A,,A,,
228547,41,-2,999,R,53993,R,20776,R,33217,R,154,R,56,R,98,R,3918,R,1769,R,2149,R,10239,R,3467,R,6772,R,17816,R,6515,R,11301,R,85,R,41,R,44,R,16992,R,6953,R,10039,R,2086,R,792,R,1294,R,2498,R,1095,R,1403,R,205,R,88,R,117,2022,A,,A,,A,,A,,
228547,42,-2,1,R,53993,R,20776,R,33217,R,154,R,56,R,98,R,3918,R,1769,R,2149,R,10239,R,3467,R,6772,R,17816,R,6515,R,11301,R,85,R,41,R,44,R,16992,R,6953,R,10039,R,2086,R,792,R,1294,R,2498,R,1095,R,1403,R,205,R,88,R,117,2022,A,,A,,A,,A,,
228547,43,-2,1,R,42679,R,16162,R,26517,R,123,R,46,R,77,R,2990,R,1332,R,1658,R,8511,R,2811,R,5700,R,14316,R,5213,R,9103,R,67,R,30,R,37,R,13535,R,5468,R,8067,R,1633,R,600,R,1033,R,1319,R,581,R,738,R,185,R,81,R,104,2022,A,,A,,A,,A,,
228547,44,-2,1,R,5100,R,2190,R,2910,R,17,R,9,R,8,R,343,R,157,R,186,R,963,R,403,R,560,R,1848,R,771,R,1077,R,10,R,6,R,4,R,1490,R,656,R,834,R,205,R,79,R,126,R,208,R,103,R,105,R,16,R,6,R,10,2022,A,,A,,A,,A,,
228547,45,-2,1,R,37579,R,13972,R,23607,R,106,R,37,R,69,R,2647,R,1175,R,1472,R,7548,R,2408,R,5140,R,12468,R,4442,R,8026,R,57,R,24,R,33,R,12045,R,4812,R,7233,R,1428,R,521,R,907,R,1111,R,478,R,633,R,169,R,75,R,94,2022,A,,A,,A,,A,,
228547,51,-2,1,R,11314,R,4614,R,6700,R,31,R,10,R,21,R,928,R,437,R,491,R,1728,R,656,R,1072,R,3500,R,1302,R,2198,R,18,R,11,R,7,R,3457,R,1485,R,1972,R,453,R,192,R,261,R,1179,R,514,R,665,R,20,R,7,R,13,2022,A,,A,,A,,A,,
228547,59,-2,1,R,4816,R,1819,R,2997,R,12,R,3,R,9,R,454,R,197,R,257,R,882,R,272,R,610,R,1088,R,374,R,714,R,2,R,2,R,0,R,1767,R,723,R,1044,R,239,R,92,R,147,R,348,R,139,R,209,R,24,R,17,R,7,2022,A,,A,,A,,A,,
228547,60,-2,1,R,32763,R,12153,R,20610,R,94,R,34,R,60,R,2193,R,978,R,1215,R,6666,R,2136,R,4530,R,11380,R,4068,R,7312,R,55,R,22,R,33,R,10278,R,4089,R,6189,R,1189,R,429,R,760,R,763,R,339,R,424,R,145,R,58,R,87,2022,A,,A,,A,,A,,
228608,1,1,999,R,5911,R,1923,R,3988,R,15,R,3,R,12,R,124,R,47,R,77,R,846,R,217,R,629,R,1886,R,597,R,1289,R,18,R,5,R,13,R,2517,R,883,R,1634,R,297,R,96,R,201,R,208,R,75,R,133,R,0,R,0,R,0,2022,R,0.0,A,,R,0.0,R,5911.0,
228608,2,2,1,R,5911,R,1923,R,3988,R,15,R,3,R,12,R,124,R,47,R,77,R,846,R,217,R,629,R,1886,R,597,R,1289,R,18,R,5,R,13,R,2517,R,883,R,1634,R,297,R,96,R,201,R,208,R,75,R,133,R,0,R,0,R,0,2022,R,0.0,A,,R,0.0,R,5911.0,
228608,3,-2,1,R,5446,R,1798,R,3648,R,14,R,3,R,11,R,112,R,45,R,67,R,764,R,196,R,568,R,1730,R,559,R,1171,R,16,R,5,R,11,R,2330,R,827,R,1503,R,279,R,90,R,189,R,201,R,73,R,128,R,0,R,0,R,0,2022,A,,A,,A,,A,,
228608,4,-2,1,R,1264,R,512,R,752,R,2,R,2,R,0,R,25,R,13,R,12,R,117,R,41,R,76,R,413,R,158,R,255,R,1,R,0,R,1,R,553,R,240,R,313,R,77,R,28,R,49,R,76,R,30,R,46,R,0,R,0,R,0,2022,A,,A,,A,,A,,
228608,5,-2,1,R,4182,R,1286,R,2896,R,12,R,1,R,11,R,87,R,32,R,55,R,647,R,155,R,492,R,1317,R,401,R,916,R,15,R,5,R,10,R,1777,R,587,R,1190,R,202,R,62,R,140,R,125,R,43,R,82,R,0,R,0,R,0,2022,A,,A,,A,,A,,
228608,11,-2,1,R,465,R,125,R,340,R,1,R,0,R,1,R,12,R,2,R,10,R,82,R,21,R,61,R,156,R,38,R,118,R,2,R,0,R,2,R,187,R,56,R,131,R,18,R,6,R,12,R,7,R,2,R,5,R,0,R,0,R,0,2022,A,,A,,A,,A,,
228608,19,-2,1,R,1842,R,534,R,1308,R,8,R,0,R,8,R,48,R,19,R,29,R,371,R,82,R,289,R,479,R,146,R,333,R,10,R,4,R,6,R,760,R,229,R,531,R,101,R,33,R,68,R,65,R,21,R,44,R,0,R,0,R,0,2022,A,,A,,A,,A,,
228608,20,-2,1,R,2340,R,752,R,1588,R,4,R,1,R,3,R,39,R,13,R,26,R,276,R,73,R,203,R,838,R,255,R,583,R,5,R,1,R,4,R,1017,R,358,R,659,R,101,R,29,R,72,R,60,R,22,R,38,R,0,R,0,R,0,2022,A,,A,,A,,A,,
228608,21,-2,999,R,2078,R,694,R,1384,R,6,R,1,R,5,R,51,R,23,R,28,R,305,R,80,R,225,R,647,R,202,R,445,R,5,R,1,R,4,R,868,R,316,R,552,R,109,R,34,R,75,R,87,R,37,R,50,R,0,R,0,R,0,2022,A,,A,,A,,A,,
228608,22,-2,1,R,2078,R,694,R,1384,R,6,R,1,R,5,R,51,R,23,R,28,R,305,R,80,R,225,R,647,R,202,R,445,R,5,R,1,R,4,R,868,R,316,R,552,R,109,R,34,R,75,R,87,R,37,R,50,R,0,R,0,R,0,2022,A,,A,,A,,A,,
228608,23,-2,1,R,1934,R,665,R,1269,R,6,R,1,R,5,R,47,R,22,R,25,R,278,R,74,R,204,R,597,R,195,R,402,R,4,R,1,R,3,R,810,R,302,R,508,R,106,R,33,R,73,R,86,R,37,R,49,R,0,R,0,R,0,2022,A,,A,,A,,A,,
228608,24,-2,1,R,383,R,153,R,230,R,1,R,1,R,0,R,12,R,6,R,6,R,41,R,15,R,26,R,111,R,39,R,72,R,1,R,0,R,1,R,154,R,67,R,87,R,27,R,7,R,20,R,36,R,18,R,18,R,0,R,0,R,0,2022,A,,A,,A,,A,,
228608,25,-2,1,R,1551,R,512,R,1039,R,5,R,0,R,5,R,35,R,16,R,19,R,237,R,59,R,178,R,486,R,156,R,330,R,3,R,1,R,2,R,656,R,235,R,421,R,79,R,26,R,53,R,50,R,19,R,31,R,0,R,0,R,0,2022,A,,A,,A,,A,,
228608,31,-2,1,R,144,R,29,R,115,R,0,R,0,R,0,R,4,R,1,R,3,R,27,R,6,R,21,R,50,R,7,R,43,R,1,R,0,R,1,R,58,R,14,R,44,R,3,R,1,R,2,R,1,R,0,R,1,R,0,R,0,R,0,2022,A,,A,,A,,A,,
228608,39,-2,1,R,668,R,208,R,460,R,3,R,0,R,3,R,20,R,9,R,11,R,137,R,30,R,107,R,158,R,46,R,112,R,2,R,1,R,1,R,280,R,99,R,181,R,41,R,15,R,26,R,27,R,8,R,19,R,0,R,0,R,0,2022,A,,A,,A,,A,,
228608,40,-2,1,R,883,R,304,R,579,R,2,R,0,R,2,R,15,R,7,R,8,R,100,R,29,R,71,R,328,R,110,R,218,R,1,R,0,R,1,R,376,R,136,R,240,R,38,R,11,R,27,R,23,R,11,R,12,R,0,R,0,R,0,2022,A,,A,,A,,A,,
228608,41,-2,999,R,3833,R,1229,R,2604,R,9,R,2,R,7,R,73,R,24,R,49,R,541,R,137,R,404,R,1239,R,395,R,844,R,13,R,4,R,9,R,1649,R,567,R,1082,R,188,R,62,R,126,R,121,R,38,R,83,Z,0,Z,0,Z,0,2022,A,,A,,A,,A,,
228608,42,-2,1,R,3833,R,1229,R,2604,R,9,R,2,R,7,R,73,R,24,R,49,R,541,R,137,R,404,R,1239,R,395,R,844,R,13,R,4,R,9,R,1649,R,567,R,1082,R,188,R,62,R,126,R,121,R,38,R,83,Z,0,Z,0,Z,0,2022,A,,A,,A,,A,,
228608,43,-2,1,R,3512,R,1133,R,2379,R,8,R,2,R,6,R,65,R,23,R,42,R,486,R,122,R,364,R,1133,R,364,R,769,R,12,R,4,R,8,R,1520,R,525,R,995,R,173,R,57,R,116,R,115,R,36,R,79,Z,0,Z,0,Z,0,2022,A,,A,,A,,A,,
228608,44,-2,1,R,881,R,359,R,522,R,1,R,1,R,0,R,13,R,7,R,6,R,76,R,26,R,50,R,302,R,119,R,183,R,0,R,0,R,0,R,399,R,173,R,226,R,50,R,21,R,29,R,40,R,12,R,28,Z,0,Z,0,Z,0,2022,A,,A,,A,,A,,
228608,45,-2,1,R,2631,R,774,R,1857,R,7,R,1,R,6,R,52,R,16,R,36,R,410,R,96,R,314,R,831,R,245,R,586,R,12,R,4,R,8,R,1121,R,352,R,769,R,123,R,36,R,87,R,75,R,24,R,51,Z,0,Z,0,Z,0,2022,A,,A,,A,,A,,
228608,51,-2,1,R,321,R,96,R,225,R,1,R,0,R,1,R,8,R,1,R,7,R,55,R,15,R,40,R,106,R,31,R,75,R,1,R,0,R,1,R,129,R,42,R,87,R,15,R,5,R,10,R,6,R,2,R,4,Z,0,Z,0,Z,0,2022,A,,A,,A,,A,,
228608,59,-2,1,R,1174,R,326,R,848,R,5,R,0,R,5,R,28,R,10,R,18,R,234,R,52,R,182,R,321,R,100,R,221,R,8,R,3,R,5,R,480,R,130,R,350,R,60,R,18,R,42,R,38,R,13,R,25,Z,0,Z,0,Z,0,2022,A,,A,,A,,A,,
228608,60,-2,1,R,1457,R,448,R,1009,R,2,R,1,R,1,R,24,R,6,R,18,R,176,R,44,R,132,R,510,R,145,R,365,R,4,R,1,R,3,R,641,R,222,R,419,R,63,R,18,R,45,R,37,R,11,R,26,Z,0,Z,0,Z,0,2022,A,,A,,A,,A,,
228635,1,1,999,R,2588,R,1198,R,1390,R,5,R,3,R,2,R,511,R,216,R,295,R,142,R,38,R,104,R,324,R,150,R,174,R,1,R,1,R,0,R,696,R,292,R,404,R,75,R,26,R,49,R,198,R,97,R,101,R,636,R,375,R,261,2022,R,0.0,A,,R,0.0,R,2588.0,
228635,12,4,3,R,2588,R,1198,R,1390,R,5,R,3,R,2,R,511,R,216,R,295,R,142,R,38,R,104,R,324,R,150,R,174,R,1,R,1,R,0,R,696,R,292,R,404,R,75,R,26,R,49,R,198,R,97,R,101,R,636,R,375,R,261,2022,R,0.0,A,,R,0.0,R,2588.0,
228635,21,-2,999,R,1899,R,786,R,1113,R,4,R,2,R,2,R,497,R,207,R,290,R,138,R,36,R,102,R,308,R,141,R,167,R,1,R,1,R,0,R,655,R,276,R,379,R,74,R,26,R,48,R,68,R,24,R,44,R,154,R,73,R,81,2022,A,,A,,A,,A,,
228635,32,-2,3,R,1899,R,786,R,1113,R,4,R,2,R,2,R,497,R,207,R,290,R,138,R,36,R,102,R,308,R,141,R,167,R,1,R,1,R,0,R,655,R,276,R,379,R,74,R,26,R,48,R,68,R,24,R,44,R,154,R,73,R,81,2022,A,,A,,A,,A,,
228635,41,-2,999,R,689,R,412,R,277,R,1,R,1,R,0,R,14,R,9,R,5,R,4,R,2,R,2,R,16,R,9,R,7,R,0,R,0,R,0,R,41,R,16,R,25,R,1,R,0,R,1,R,130,R,73,R,57,R,482,R,302,R,180,2022,A,,A,,A,,A,,
228635,52,-2,3,R,689,R,412,R,277,R,1,R,1,R,0,R,14,R,9,R,5,R,4,R,2,R,2,R,16,R,9,R,7,R,0,R,0,R,0,R,41,R,16,R,25,R,1,R,0,R,1,R,130,R,73,R,57,R,482,R,302,R,180,2022,A,,A,,A,,A,,
228644,1,1,999,R,4127,R,1520,R,2607,R,7,R,3,R,4,R,609,R,222,R,387,R,224,R,82,R,142,R,1531,R,492,R,1039,R,1,R,1,Z,0,R,1446,R,592,R,854,R,120,R,41,R,79,R,84,R,41,R,43,R,105,R,46,R,59,2022,R,0.0,A,,R,0.0,R,4127.0,
228644,2,2,1,R,1175,R,421,R,754,R,2,Z,0,R,2,R,85,R,21,R,64,R,60,R,17,R,43,R,629,R,206,R,423,R,1,R,1,Z,0,R,347,R,159,R,188,R,31,R,9,R,22,R,13,R,7,R,6,R,7,R,1,R,6,2022,R,0.0,A,,R,0.0,R,1175.0,
228644,3,-2,1,R,1175,R,421,R,754,R,2,Z,0,R,2,R,85,R,21,R,64,R,60,R,17,R,43,R,629,R,206,R,423,R,1,R,1,Z,0,R,347,R,159,R,188,R,31,R,9,R,22,R,13,R,7,R,6,R,7,R,1,R,6,2022,A,,A,,A,,A,,
228644,5,-2,1,R,1175,R,421,R,754,R,2,Z,0,R,2,R,85,R,21,R,64,R,60,R,17,R,43,R,629,R,206,R,423,R,1,R,1,Z,0,R,347,R,159,R,188,R,31,R,9,R,22,R,13,R,7,R,6,R,7,R,1,R,6,2022,A,,A,,A,,A,,
228644,12,4,3,R,2952,R,1099,R,1853,R,5,R,3,R,2,R,524,R,201,R,323,R,164,R,65,R,99,R,902,R,286,R,616,Z,0,Z,0,Z,0,R,1099,R,433,R,666,R,89,R,32,R,57,R,71,R,34,R,37,R,98,R,45,R,53,2022,R,0.0,A,,R,0.0,R,2952.0,
228644,19,-2,1,R,676,R,258,R,418,R,2,Z,0,R,2,R,40,R,6,R,34,R,43,R,11,R,32,R,352,R,124,R,228,Z,0,Z,0,Z,0,R,209,R,105,R,104,R,19,R,8,R,11,R,8,R,4,R,4,R,3,Z,0,R,3,2022,A,,A,,A,,A,,
228644,20,-2,1,R,499,R,163,R,336,Z,0,Z,0,Z,0,R,45,R,15,R,30,R,17,R,6,R,11,R,277,R,82,R,195,R,1,R,1,Z,0,R,138,R,54,R,84,R,12,R,1,R,11,R,5,R,3,R,2,R,4,R,1,R,3,2022,A,,A,,A,,A,,
228644,21,-2,999,R,3402,R,1206,R,2196,R,5,R,2,R,3,R,555,R,203,R,352,R,177,R,65,R,112,R,1223,R,363,R,860,R,1,R,1,Z,0,R,1185,R,473,R,712,R,101,R,33,R,68,R,72,R,33,R,39,R,83,R,33,R,50,2022,A,,A,,A,,A,,
228644,22,-2,1,R,904,R,251,R,653,R,2,Z,0,R,2,R,74,R,18,R,56,R,48,R,12,R,36,R,491,R,121,R,370,R,1,R,1,Z,0,R,245,R,86,R,159,R,25,R,7,R,18,R,11,R,5,R,6,R,7,R,1,R,6,2022,A,,A,,A,,A,,
228644,23,-2,1,R,904,R,251,R,653,R,2,Z,0,R,2,R,74,R,18,R,56,R,48,R,12,R,36,R,491,R,121,R,370,R,1,R,1,Z,0,R,245,R,86,R,159,R,25,R,7,R,18,R,11,R,5,R,6,R,7,R,1,R,6,2022,A,,A,,A,,A,,
228644,25,-2,1,R,904,R,251,R,653,R,2,Z,0,R,2,R,74,R,18,R,56,R,48,R,12,R,36,R,491,R,121,R,370,R,1,R,1,Z,0,R,245,R,86,R,159,R,25,R,7,R,18,R,11,R,5,R,6,R,7,R,1,R,6,2022,A,,A,,A,,A,,
228644,32,-2,3,R,2498,R,955,R,1543,R,3,R,2,R,1,R,481,R,185,R,296,R,129,R,53,R,76,R,732,R,242,R,490,Z,0,Z,0,Z,0,R,940,R,387,R,553,R,76,R,26,R,50,R,61,R,28,R,33,R,76,R,32,R,44,2022,A,,A,,A,,A,,
