UNITID,EFFYALEV,EFFYLEV,LSTUDY,XEYTOTLT,EFYTOTLT,XEYTOTLM,EFYTOTLM,XEYTOTLW,EFYTOTLW,XEFYAIAT,EFYAIANT,XEFYAIAM,EFYAIANM,XEFYAIAW,EFYAIANW,XEFYASIT,EFYASIAT,XEFYASIM,EFYASIAM,XEFYASIW,EFYASIAW,XEFYBKAT,EFYBKAAT,XEFYBKAM,EFYBKAAM,XEFYBKAW,EFYBKAAW,XEFYHIST,EFYHISPT,XEFYHISM,EFYHISPM,XEFYHISW,EFYHISPW,XEFYNHPT,EFYNHPIT,XEFYNHPM,EFYNHPIM,XEFYNHPW,EFYNHPIW,XEFYWHIT,EFYWHITT,XEFYWHIM,EFYWHITM,XEFYWHIW,EFYWHITW,XEFY2MOT,EFY2MORT,XEFY2MOM,EFY2MORM,XEFY2MOW,EFY2MORW,XEYUNKNT,EFYUNKNT,XEYUNKNM,EFYUNKNM,XEYUNKNW,EFYUNKNW,XEYNRALT,EFYNRALT,XEYNRALM,EFYNRALM,XEYNRALW,EFYNRALW,XEFYGUUN,EFYGUUN,XEFYGUKN,EFYGUKN,YEAR
224615,44,-2,1,R,8841,R,3813,R,5028,R,32,R,17,R,15,R,653,R,330,R,323,R,1808,R,741,R,1067,R,4506,R,1799,R,2707,R,0,R,0,R,0,R,1198,R,617,R,581,R,122,R,50,R,72,R,399,R,205,R,194,R,123,R,54,R,69,A,,A,,2025
224615,45,-2,1,R,40020,R,14936,R,25084,R,135,R,62,R,73,R,2912,R,1341,R,1571,R,9282,R,2854,R,6428,R,17716,R,6367,R,11349,R,13,R,6,R,7,R,6604,R,2949,R,3655,R,567,R,185,R,382,R,1813,R,725,R,1088,R,978,R,447,R,531,A,,A,,2025
224615,51,-2,1,R,37762,R,15870,R,21892,R,114,R,53,R,61,R,4801,R,2249,R,2552,R,6438,R,2495,R,3943,R,17241,R,6988,R,10253,R,1,R,1,R,0,R,6519,R,2868,R,3651,R,977,R,410,R,567,R,1614,R,778,R,836,R,57,R,28,R,29,A,,A,,2025
224615,59,-2,1,R,5436,R,2070,R,3366,R,18,R,9,R,9,R,541,R,242,R,299,R,1570,R,481,R,1089,R,1309,R,474,R,835,R,2,R,1,R,1,R,1397,R,621,R,776,R,79,R,27,R,52,R,298,R,121,R,177,R,222,R,94,R,128,A,,A,,2025
224615,60,-2,1,R,34584,R,12866,R,21718,R,117,R,53,R,64,R,2371,R,1099,R,1272,R,7712,R,2373,R,5339,R,16407,R,5893,R,10514,R,11,R,5,R,6,R,5207,R,2328,R,2879,R,488,R,158,R,330,R,1515,R,604,R,911,R,756,R,353,R,403,A,,A,,2025
224642,1,1,999,R,43379,R,18591,R,24788,R,113,R,42,R,71,R,294,R,131,R,163,R,717,R,326,R,391,R,33979,R,14303,R,19676,R,52,R,18,R,34,R,2020,R,968,R,1052,R,108,R,44,R,64,R,5655,R,2544,R,3111,R,441,R,215,R,226,R,0.0,R,43379.0,2025
224642,2,2,1,R,43379,R,18591,R,24788,R,113,R,42,R,71,R,294,R,131,R,163,R,717,R,326,R,391,R,33979,R,14303,R,19676,R,52,R,18,R,34,R,2020,R,968,R,1052,R,108,R,44,R,64,R,5655,R,2544,R,3111,R,441,R,215,R,226,R,0.0,R,43379.0,2025
224642,3,-2,1,R,31485,R,13435,R,18050,R,89,R,34,R,55,R,210,R,90,R,120,R,544,R,248,R,296,R,25205,R,10564,R,14641,R,41,R,13,R,28,R,1506,R,722,R,784,R,82,R,36,R,46,R,3424,R,1540,R,1884,R,384,R,188,R,196,A,,A,,2025
224642,4,-2,1,R,5266,R,2404,R,2862,R,13,R,5,R,8,R,21,R,14,R,7,R,58,R,29,R,29,R,4312,R,1957,R,2355,R,5,R,1,R,4,R,226,R,109,R,117,R,11,R,8,R,3,R,536,R,237,R,299,R,84,R,44,R,40,A,,A,,2025
224642,5,-2,1,R,26219,R,11031,R,15188,R,76,R,29,R,47,R,189,R,76,R,113,R,486,R,219,R,267,R,20893,R,8607,R,12286,R,36,R,12,R,24,R,1280,R,613,R,667,R,71,R,28,R,43,R,2888,R,1303,R,1585,R,300,R,144,R,156,A,,A,,2025
224642,11,-2,1,R,11894,R,5156,R,6738,R,24,R,8,R,16,R,84,R,41,R,43,R,173,R,78,R,95,R,8774,R,3739,R,5035,R,11,R,5,R,6,R,514,R,246,R,268,R,26,R,8,R,18,R,2231,R,1004,R,1227,R,57,R,27,R,30,A,,A,,2025
224642,19,-2,1,R,2436,R,1007,R,1429,R,9,R,4,R,5,R,31,R,10,R,21,R,123,R,47,R,76,R,1828,R,727,R,1101,R,9,R,3,R,6,R,229,R,112,R,117,R,13,R,4,R,9,R,151,R,76,R,75,R,43,R,24,R,19,A,,A,,2025
224642,20,-2,1,R,23783,R,10024,R,13759,R,67,R,25,R,42,R,158,R,66,R,92,R,363,R,172,R,191,R,19065,R,7880,R,11185,R,27,R,9,R,18,R,1051,R,501,R,550,R,58,R,24,R,34,R,2737,R,1227,R,1510,R,257,R,120,R,137,A,,A,,2025
224642,21,-2,999,R,9226,R,4136,R,5090,R,22,R,11,R,11,R,66,R,29,R,37,R,185,R,90,R,95,R,7320,R,3215,R,4105,R,15,R,7,R,8,R,451,R,228,R,223,R,25,R,11,R,14,R,890,R,421,R,469,R,252,R,124,R,128,A,,A,,2025
224642,22,-2,1,R,9226,R,4136,R,5090,R,22,R,11,R,11,R,66,R,29,R,37,R,185,R,90,R,95,R,7320,R,3215,R,4105,R,15,R,7,R,8,R,451,R,228,R,223,R,25,R,11,R,14,R,890,R,421,R,469,R,252,R,124,R,128,A,,A,,2025
224642,23,-2,1,R,7690,R,3490,R,4200,R,21,R,10,R,11,R,53,R,24,R,29,R,168,R,82,R,86,R,6102,R,2700,R,3402,R,12,R,5,R,7,R,390,R,206,R,184,R,21,R,11,R,10,R,676,R,329,R,347,R,247,R,123,R,124,A,,A,,2025
224642,24,-2,1,R,2950,R,1334,R,1616,R,4,R,2,R,2,R,12,R,8,R,4,R,27,R,12,R,15,R,2401,R,1064,R,1337,R,3,R,1,R,2,R,124,R,57,R,67,R,6,R,4,R,2,R,310,R,149,R,161,R,63,R,37,R,26,A,,A,,2025
224642,25,-2,1,R,4740,R,2156,R,2584,R,17,R,8,R,9,R,41,R,16,R,25,R,141,R,70,R,71,R,3701,R,1636,R,2065,R,9,R,4,R,5,R,266,R,149,R,117,R,15,R,7,R,8,R,366,R,180,R,186,R,184,R,86,R,98,A,,A,,2025
224642,31,-2,1,R,1536,R,646,R,890,R,1,R,1,Z,0,R,13,R,5,R,8,R,17,R,8,R,9,R,1218,R,515,R,703,R,3,R,2,R,1,R,61,R,22,R,39,R,4,Z,0,R,4,R,214,R,92,R,122,R,5,R,1,R,4,A,,A,,2025
224642,39,-2,1,R,803,R,405,R,398,R,3,R,3,Z,0,R,4,R,2,R,2,R,59,R,31,R,28,R,553,R,259,R,294,R,5,R,3,R,2,R,89,R,53,R,36,R,2,Z,0,R,2,R,63,R,40,R,23,R,25,R,14,R,11,A,,A,,2025
224642,40,-2,1,R,3937,R,1751,R,2186,R,14,R,5,R,9,R,37,R,14,R,23,R,82,R,39,R,43,R,3148,R,1377,R,1771,R,4,R,1,R,3,R,177,R,96,R,81,R,13,R,7,R,6,R,303,R,140,R,163,R,159,R,72,R,87,A,,A,,2025
224642,41,-2,999,R,34153,R,14455,R,19698,R,91,R,31,R,60,R,228,R,102,R,126,R,532,R,236,R,296,R,26659,R,11088,R,15571,R,37,R,11,R,26,R,1569,R,740,R,829,R,83,R,33,R,50,R,4765,R,2123,R,2642,R,189,R,91,R,98,A,,A,,2025
224642,42,-2,1,R,34153,R,14455,R,19698,R,91,R,31,R,60,R,228,R,102,R,126,R,532,R,236,R,296,R,26659,R,11088,R,15571,R,37,R,11,R,26,R,1569,R,740,R,829,R,83,R,33,R,50,R,4765,R,2123,R,2642,R,189,R,91,R,98,A,,A,,2025
224642,43,-2,1,R,23795,R,9945,R,13850,R,68,R,24,R,44,R,157,R,66,R,91,R,376,R,166,R,210,R,19103,R,7864,R,11239,R,29,R,8,R,21,R,1116,R,516,R,600,R,61,R,25,R,36,R,2748,R,1211,R,1537,R,137,R,65,R,72,A,,A,,2025
224642,44,-2,1,R,2316,R,1070,R,1246,R,9,R,3,R,6,R,9,R,6,R,3,R,31,R,17,R,14,R,1911,R,893,R,1018,R,2,Z,0,R,2,R,102,R,52,R,50,R,5,R,4,R,1,R,226,R,88,R,138,R,21,R,7,R,14,A,,A,,2025
224642,45,-2,1,R,21479,R,8875,R,12604,R,59,R,21,R,38,R,148,R,60,R,88,R,345,R,149,R,196,R,17192,R,6971,R,10221,R,27,R,8,R,19,R,1014,R,464,R,550,R,56,R,21,R,35,R,2522,R,1123,R,1399,R,116,R,58,R,58,A,,A,,2025
224642,51,-2,1,R,10358,R,4510,R,5848,R,23,R,7,R,16,R,71,R,36,R,35,R,156,R,70,R,86,R,7556,R,3224,R,4332,R,8,R,3,R,5,R,453,R,224,R,229,R,22,R,8,R,14,R,2017,R,912,R,1105,R,52,R,26,R,26,A,,A,,2025
224642,59,-2,1,R,1633,R,602,R,1031,R,6,R,1,R,5,R,27,R,8,R,19,R,64,R,16,R,48,R,1275,R,468,R,807,R,4,Z,0,R,4,R,140,R,59,R,81,R,11,R,4,R,7,R,88,R,36,R,52,R,18,R,10,R,8,A,,A,,2025
224642,60,-2,1,R,19846,R,8273,R,11573,R,53,R,20,R,33,R,121,R,52,R,69,R,281,R,133,R,148,R,15917,R,6503,R,9414,R,23,R,8,R,15,R,874,R,405,R,469,R,45,R,17,R,28,R,2434,R,1087,R,1347,R,98,R,48,R,50,A,,A,,2025
224891,1,1,999,R,2065,R,988,R,1077,R,37,R,18,R,19,R,8,R,3,R,5,R,37,R,16,R,21,R,1036,R,486,R,550,R,0,R,0,R,0,R,774,R,365,R,409,R,35,R,21,R,14,R,96,R,50,R,46,R,42,R,29,R,13,R,0.0,R,2065.0,2025
224891,2,2,1,R,2065,R,988,R,1077,R,37,R,18,R,19,R,8,R,3,R,5,R,37,R,16,R,21,R,1036,R,486,R,550,R,0,R,0,R,0,R,774,R,365,R,409,R,35,R,21,R,14,R,96,R,50,R,46,R,42,R,29,R,13,R,0.0,R,2065.0,2025
224891,3,-2,1,R,1091,R,508,R,583,R,20,R,8,R,12,R,5,R,1,R,4,R,29,R,13,R,16,R,538,R,255,R,283,R,0,R,0,R,0,R,404,R,175,R,229,R,15,R,11,R,4,R,38,R,16,R,22,R,42,R,29,R,13,A,,A,,2025
224891,4,-2,1,R,573,R,282,R,291,R,8,R,3,R,5,R,2,R,1,R,1,R,22,R,12,R,10,R,292,R,145,R,147,R,0,R,0,R,0,R,211,R,96,R,115,R,6,R,6,R,0,R,14,R,7,R,7,R,18,R,12,R,6,A,,A,,2025
224891,5,-2,1,R,518,R,226,R,292,R,12,R,5,R,7,R,3,R,0,R,3,R,7,R,1,R,6,R,246,R,110,R,136,R,0,R,0,R,0,R,193,R,79,R,114,R,9,R,5,R,4,R,24,R,9,R,15,R,24,R,17,R,7,A,,A,,2025
224891,11,-2,1,R,974,R,480,R,494,R,17,R,10,R,7,R,3,R,2,R,1,R,8,R,3,R,5,R,498,R,231,R,267,R,0,R,0,R,0,R,370,R,190,R,180,R,20,R,10,R,10,R,58,R,34,R,24,R,0,R,0,R,0,A,,A,,2025
224891,19,-2,1,R,55,R,20,R,35,R,3,R,2,R,1,R,0,R,0,R,0,R,1,R,0,R,1,R,30,R,11,R,19,R,0,R,0,R,0,R,18,R,4,R,14,R,0,R,0,R,0,R,2,R,2,R,0,R,1,R,1,R,0,A,,A,,2025
224891,20,-2,1,R,463,R,206,R,257,R,9,R,3,R,6,R,3,R,0,R,3,R,6,R,1,R,5,R,216,R,99,R,117,R,0,R,0,R,0,R,175,R,75,R,100,R,9,R,5,R,4,R,22,R,7,R,15,R,23,R,16,R,7,A,,A,,2025
224891,21,-2,999,R,729,R,371,R,358,R,14,R,5,R,9,R,6,R,2,R,4,R,17,R,8,R,9,R,344,R,171,R,173,R,0,R,0,R,0,R,266,R,133,R,133,R,16,R,11,R,5,R,33,R,18,R,15,R,33,R,23,R,10,A,,A,,2025
224891,22,-2,1,R,729,R,371,R,358,R,14,R,5,R,9,R,6,R,2,R,4,R,17,R,8,R,9,R,344,R,171,R,173,R,0,R,0,R,0,R,266,R,133,R,133,R,16,R,11,R,5,R,33,R,18,R,15,R,33,R,23,R,10,A,,A,,2025
224891,23,-2,1,R,511,R,266,R,245,R,9,R,5,R,4,R,5,R,1,R,4,R,17,R,8,R,9,R,255,R,132,R,123,R,0,R,0,R,0,R,170,R,83,R,87,R,6,R,6,R,0,R,16,R,8,R,8,R,33,R,23,R,10,A,,A,,2025
224891,24,-2,1,R,286,R,155,R,131,R,3,R,2,R,1,R,2,R,1,R,1,R,14,R,8,R,6,R,148,R,75,R,73,R,0,R,0,R,0,R,95,R,52,R,43,R,3,R,3,R,0,R,7,R,4,R,3,R,14,R,10,R,4,A,,A,,2025
224891,25,-2,1,R,225,R,111,R,114,R,6,R,3,R,3,R,3,R,0,R,3,R,3,R,0,R,3,R,107,R,57,R,50,R,0,R,0,R,0,R,75,R,31,R,44,R,3,R,3,R,0,R,9,R,4,R,5,R,19,R,13,R,6,A,,A,,2025
224891,31,-2,1,R,218,R,105,R,113,R,5,R,0,R,5,R,1,R,1,R,0,R,0,R,0,R,0,R,89,R,39,R,50,R,0,R,0,R,0,R,96,R,50,R,46,R,10,R,5,R,5,R,17,R,10,R,7,R,0,R,0,R,0,A,,A,,2025
224891,39,-2,1,R,22,R,6,R,16,R,2,R,1,R,1,R,0,R,0,R,0,R,1,R,0,R,1,R,12,R,4,R,8,R,0,R,0,R,0,R,7,R,1,R,6,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,2025
224891,40,-2,1,R,203,R,105,R,98,R,4,R,2,R,2,R,3,R,0,R,3,R,2,R,0,R,2,R,95,R,53,R,42,R,0,R,0,R,0,R,68,R,30,R,38,R,3,R,3,R,0,R,9,R,4,R,5,R,19,R,13,R,6,A,,A,,2025
224891,41,-2,999,R,1336,R,617,R,719,R,23,R,13,R,10,R,2,R,1,R,1,R,20,R,8,R,12,R,692,R,315,R,377,R,0,R,0,R,0,R,508,R,232,R,276,R,19,R,10,R,9,R,63,R,32,R,31,R,9,R,6,R,3,A,,A,,2025
224891,42,-2,1,R,1336,R,617,R,719,R,23,R,13,R,10,R,2,R,1,R,1,R,20,R,8,R,12,R,692,R,315,R,377,R,0,R,0,R,0,R,508,R,232,R,276,R,19,R,10,R,9,R,63,R,32,R,31,R,9,R,6,R,3,A,,A,,2025
224891,43,-2,1,R,580,R,242,R,338,R,11,R,3,R,8,R,0,R,0,R,0,R,12,R,5,R,7,R,283,R,123,R,160,R,0,R,0,R,0,R,234,R,92,R,142,R,9,R,5,R,4,R,22,R,8,R,14,R,9,R,6,R,3,A,,A,,2025
224891,44,-2,1,R,287,R,127,R,160,R,5,R,1,R,4,R,0,R,0,R,0,R,8,R,4,R,4,R,144,R,70,R,74,R,0,R,0,R,0,R,116,R,44,R,72,R,3,R,3,R,0,R,7,R,3,R,4,R,4,R,2,R,2,A,,A,,2025
224891,45,-2,1,R,293,R,115,R,178,R,6,R,2,R,4,R,0,R,0,R,0,R,4,R,1,R,3,R,139,R,53,R,86,R,0,R,0,R,0,R,118,R,48,R,70,R,6,R,2,R,4,R,15,R,5,R,10,R,5,R,4,R,1,A,,A,,2025
224891,51,-2,1,R,756,R,375,R,381,R,12,R,10,R,2,R,2,R,1,R,1,R,8,R,3,R,5,R,409,R,192,R,217,R,0,R,0,R,0,R,274,R,140,R,134,R,10,R,5,R,5,R,41,R,24,R,17,R,0,R,0,R,0,A,,A,,2025
224891,59,-2,1,R,33,R,14,R,19,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,18,R,7,R,11,R,0,R,0,R,0,R,11,R,3,R,8,R,0,R,0,R,0,R,2,R,2,R,0,R,1,R,1,R,0,A,,A,,2025
224891,60,-2,1,R,260,R,101,R,159,R,5,R,1,R,4,R,0,R,0,R,0,R,4,R,1,R,3,R,121,R,46,R,75,R,0,R,0,R,0,R,107,R,45,R,62,R,6,R,2,R,4,R,13,R,3,R,10,R,4,R,3,R,1,A,,A,,2025
224961,1,1,999,R,3224,R,1140,R,2084,R,12,R,2,R,10,R,74,R,29,R,45,R,535,R,135,R,400,R,1330,R,469,R,861,R,4,R,2,R,2,R,960,R,374,R,586,R,93,R,38,R,55,R,204,R,87,R,117,R,12,R,4,R,8,R,0.0,R,3224.0,2025
224961,2,2,1,R,3224,R,1140,R,2084,R,12,R,2,R,10,R,74,R,29,R,45,R,535,R,135,R,400,R,1330,R,469,R,861,R,4,R,2,R,2,R,960,R,374,R,586,R,93,R,38,R,55,R,204,R,87,R,117,R,12,R,4,R,8,R,0.0,R,3224.0,2025
224961,3,-2,1,R,2219,R,724,R,1495,R,8,R,1,R,7,R,51,R,18,R,33,R,390,R,92,R,298,R,915,R,284,R,631,R,3,R,1,R,2,R,694,R,260,R,434,R,56,R,23,R,33,R,90,R,41,R,49,R,12,R,4,R,8,A,,A,,2025
224961,4,-2,1,R,389,R,162,R,227,R,0,R,0,R,0,R,6,R,2,R,4,R,61,R,20,R,41,R,162,R,69,R,93,R,0,R,0,R,0,R,113,R,49,R,64,R,10,R,3,R,7,R,32,R,16,R,16,R,5,R,3,R,2,A,,A,,2025
224961,5,-2,1,R,1830,R,562,R,1268,R,8,R,1,R,7,R,45,R,16,R,29,R,329,R,72,R,257,R,753,R,215,R,538,R,3,R,1,R,2,R,581,R,211,R,370,R,46,R,20,R,26,R,58,R,25,R,33,R,7,R,1,R,6,A,,A,,2025
224961,11,-2,1,R,1005,R,416,R,589,R,4,R,1,R,3,R,23,R,11,R,12,R,145,R,43,R,102,R,415,R,185,R,230,R,1,R,1,R,0,R,266,R,114,R,152,R,37,R,15,R,22,R,114,R,46,R,68,R,0,R,0,R,0,A,,A,,2025
224961,19,-2,1,R,307,R,108,R,199,R,2,R,0,R,2,R,10,R,5,R,5,R,52,R,16,R,36,R,89,R,35,R,54,R,0,R,0,R,0,R,125,R,43,R,82,R,10,R,4,R,6,R,17,R,5,R,12,R,2,R,0,R,2,A,,A,,2025
224961,20,-2,1,R,1523,R,454,R,1069,R,6,R,1,R,5,R,35,R,11,R,24,R,277,R,56,R,221,R,664,R,180,R,484,R,3,R,1,R,2,R,456,R,168,R,288,R,36,R,16,R,20,R,41,R,20,R,21,R,5,R,1,R,4,A,,A,,2025
224961,21,-2,999,R,966,R,397,R,569,R,2,R,0,R,2,R,23,R,12,R,11,R,130,R,40,R,90,R,409,R,166,R,243,R,2,R,1,R,1,R,309,R,140,R,169,R,25,R,10,R,15,R,59,R,24,R,35,R,7,R,4,R,3,A,,A,,2025
224961,22,-2,1,R,966,R,397,R,569,R,2,R,0,R,2,R,23,R,12,R,11,R,130,R,40,R,90,R,409,R,166,R,243,R,2,R,1,R,1,R,309,R,140,R,169,R,25,R,10,R,15,R,59,R,24,R,35,R,7,R,4,R,3,A,,A,,2025
224961,23,-2,1,R,746,R,293,R,453,R,1,R,0,R,1,R,17,R,7,R,10,R,113,R,35,R,78,R,306,R,113,R,193,R,1,R,0,R,1,R,240,R,108,R,132,R,19,R,8,R,11,R,42,R,18,R,24,R,7,R,4,R,3,A,,A,,2025
224961,24,-2,1,R,266,R,116,R,150,R,0,R,0,R,0,R,1,R,0,R,1,R,43,R,13,R,30,R,115,R,51,R,64,R,0,R,0,R,0,R,77,R,38,R,39,R,7,R,2,R,5,R,19,R,9,R,10,R,4,R,3,R,1,A,,A,,2025
224961,25,-2,1,R,480,R,177,R,303,R,1,R,0,R,1,R,16,R,7,R,9,R,70,R,22,R,48,R,191,R,62,R,129,R,1,R,0,R,1,R,163,R,70,R,93,R,12,R,6,R,6,R,23,R,9,R,14,R,3,R,1,R,2,A,,A,,2025
224961,31,-2,1,R,220,R,104,R,116,R,1,R,0,R,1,R,6,R,5,R,1,R,17,R,5,R,12,R,103,R,53,R,50,R,1,R,1,R,0,R,69,R,32,R,37,R,6,R,2,R,4,R,17,R,6,R,11,R,0,R,0,R,0,A,,A,,2025
224961,39,-2,1,R,98,R,33,R,65,R,1,R,0,R,1,R,5,R,3,R,2,R,22,R,6,R,16,R,27,R,6,R,21,R,0,R,0,R,0,R,36,R,15,R,21,R,1,R,0,R,1,R,6,R,3,R,3,R,0,R,0,R,0,A,,A,,2025
224961,40,-2,1,R,382,R,144,R,238,R,0,R,0,R,0,R,11,R,4,R,7,R,48,R,16,R,32,R,164,R,56,R,108,R,1,R,0,R,1,R,127,R,55,R,72,R,11,R,6,R,5,R,17,R,6,R,11,R,3,R,1,R,2,A,,A,,2025
224961,41,-2,999,R,2258,R,743,R,1515,R,10,R,2,R,8,R,51,R,17,R,34,R,405,R,95,R,310,R,921,R,303,R,618,R,2,R,1,R,1,R,651,R,234,R,417,R,68,R,28,R,40,R,145,R,63,R,82,R,5,R,0,R,5,A,,A,,2025
224961,42,-2,1,R,2258,R,743,R,1515,R,10,R,2,R,8,R,51,R,17,R,34,R,405,R,95,R,310,R,921,R,303,R,618,R,2,R,1,R,1,R,651,R,234,R,417,R,68,R,28,R,40,R,145,R,63,R,82,R,5,R,0,R,5,A,,A,,2025
224961,43,-2,1,R,1473,R,431,R,1042,R,7,R,1,R,6,R,34,R,11,R,23,R,277,R,57,R,220,R,609,R,171,R,438,R,2,R,1,R,1,R,454,R,152,R,302,R,37,R,15,R,22,R,48,R,23,R,25,R,5,R,0,R,5,A,,A,,2025
224961,44,-2,1,R,123,R,46,R,77,R,0,R,0,R,0,R,5,R,2,R,3,R,18,R,7,R,11,R,47,R,18,R,29,R,0,R,0,R,0,R,36,R,11,R,25,R,3,R,1,R,2,R,13,R,7,R,6,R,1,R,0,R,1,A,,A,,2025
224961,45,-2,1,R,1350,R,385,R,965,R,7,R,1,R,6,R,29,R,9,R,20,R,259,R,50,R,209,R,562,R,153,R,409,R,2,R,1,R,1,R,418,R,141,R,277,R,34,R,14,R,20,R,35,R,16,R,19,R,4,R,0,R,4,A,,A,,2025
224961,51,-2,1,R,785,R,312,R,473,R,3,R,1,R,2,R,17,R,6,R,11,R,128,R,38,R,90,R,312,R,132,R,180,R,0,R,0,R,0,R,197,R,82,R,115,R,31,R,13,R,18,R,97,R,40,R,57,R,0,R,0,R,0,A,,A,,2025
224961,59,-2,1,R,209,R,75,R,134,R,1,R,0,R,1,R,5,R,2,R,3,R,30,R,10,R,20,R,62,R,29,R,33,R,0,R,0,R,0,R,89,R,28,R,61,R,9,R,4,R,5,R,11,R,2,R,9,R,2,R,0,R,2,A,,A,,2025
224961,60,-2,1,R,1141,R,310,R,831,R,6,R,1,R,5,R,24,R,7,R,17,R,229,R,40,R,189,R,500,R,124,R,376,R,2,R,1,R,1,R,329,R,113,R,216,R,25,R,10,R,15,R,24,R,14,R,10,R,2,R,0,R,2,A,,A,,2025
225070,1,1,999,R,6605,R,2442,R,4163,R,332,R,110,R,222,R,223,R,74,R,149,R,685,R,230,R,455,R,1613,R,583,R,1030,R,19,R,8,R,11,R,3617,R,1386,R,2231,R,0,R,0,Z,0,R,113,R,50,R,63,R,3,R,1,R,2,R,20.0,R,6585.0,2025
225070,2,2,1,R,6605,R,2442,R,4163,R,332,R,110,R,222,R,223,R,74,R,149,R,685,R,230,R,455,R,1613,R,583,R,1030,R,19,R,8,R,11,R,3617,R,1386,R,2231,R,0,R,0,Z,0,R,113,R,50,R,63,R,3,R,1,R,2,R,20.0,R,6585.0,2025
225070,3,-2,1,R,5401,R,1902,R,3499,R,272,R,79,R,193,R,187,R,56,R,131,R,622,R,206,R,416,R,1303,R,463,R,840,R,15,R,6,R,9,R,2890,R,1042,R,1848,R,0,R,0,Z,0,R,109,R,49,R,60,R,3,R,1,R,2,A,,A,,2025
225070,4,-2,1,R,1095,R,473,R,622,R,42,R,16,R,26,R,27,R,10,R,17,R,113,R,51,R,62,R,272,R,118,R,154,R,1,R,0,R,1,R,617,R,266,R,351,R,0,R,0,Z,0,R,22,R,11,R,11,R,1,R,1,Z,0,A,,A,,2025
225070,5,-2,1,R,4306,R,1429,R,2877,R,230,R,63,R,167,R,160,R,46,R,114,R,509,R,155,R,354,R,1031,R,345,R,686,R,14,R,6,R,8,R,2273,R,776,R,1497,Z,0,Z,0,Z,0,R,87,R,38,R,49,R,2,Z,0,R,2,A,,A,,2025
225070,11,-2,1,R,1204,R,540,R,664,R,60,R,31,R,29,R,36,R,18,R,18,R,63,R,24,R,39,R,310,R,120,R,190,R,4,R,2,R,2,R,727,R,344,R,383,Z,0,Z,0,Z,0,R,4,R,1,R,3,Z,0,Z,0,Z,0,A,,A,,2025
225070,19,-2,1,R,1057,R,353,R,704,R,53,R,13,R,40,R,47,R,14,R,33,R,155,R,37,R,118,R,166,R,44,R,122,R,4,R,3,R,1,R,595,R,224,R,371,Z,0,Z,0,Z,0,R,36,R,18,R,18,R,1,Z,0,R,1,A,,A,,2025
225070,20,-2,1,R,3249,R,1076,R,2173,R,177,R,50,R,127,R,113,R,32,R,81,R,354,R,118,R,236,R,865,R,301,R,564,R,10,R,3,R,7,R,1678,R,552,R,1126,Z,0,Z,0,Z,0,R,51,R,20,R,31,R,1,Z,0,R,1,A,,A,,2025
225070,21,-2,999,R,2459,R,878,R,1581,R,124,R,43,R,81,R,65,R,17,R,48,R,250,R,89,R,161,R,597,R,221,R,376,R,9,R,2,R,7,R,1391,R,496,R,895,R,0,R,0,Z,0,R,22,R,9,R,13,R,1,R,1,Z,0,A,,A,,2025
225070,22,-2,1,R,2459,R,878,R,1581,R,124,R,43,R,81,R,65,R,17,R,48,R,250,R,89,R,161,R,597,R,221,R,376,R,9,R,2,R,7,R,1391,R,496,R,895,R,0,R,0,Z,0,R,22,R,9,R,13,R,1,R,1,Z,0,A,,A,,2025
225070,23,-2,1,R,2288,R,817,R,1471,R,119,R,40,R,79,R,61,R,16,R,45,R,244,R,88,R,156,R,548,R,203,R,345,R,9,R,2,R,7,R,1285,R,458,R,827,R,0,R,0,Z,0,R,21,R,9,R,12,R,1,R,1,Z,0,A,,A,,2025
225070,24,-2,1,R,606,R,255,R,351,R,29,R,12,R,17,R,12,R,3,R,9,R,67,R,33,R,34,R,152,R,65,R,87,R,1,R,0,R,1,R,339,R,139,R,200,R,0,R,0,Z,0,R,5,R,2,R,3,R,1,R,1,Z,0,A,,A,,2025
225070,25,-2,1,R,1682,R,562,R,1120,R,90,R,28,R,62,R,49,R,13,R,36,R,177,R,55,R,122,R,396,R,138,R,258,R,8,R,2,R,6,R,946,R,319,R,627,Z,0,Z,0,Z,0,R,16,R,7,R,9,Z,0,Z,0,Z,0,A,,A,,2025
225070,31,-2,1,R,171,R,61,R,110,R,5,R,3,R,2,R,4,R,1,R,3,R,6,R,1,R,5,R,49,R,18,R,31,Z,0,Z,0,Z,0,R,106,R,38,R,68,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,A,,A,,2025
225070,39,-2,1,R,452,R,170,R,282,R,19,R,7,R,12,R,16,R,5,R,11,R,61,R,16,R,45,R,71,R,20,R,51,R,3,R,2,R,1,R,272,R,114,R,158,Z,0,Z,0,Z,0,R,10,R,6,R,4,Z,0,Z,0,Z,0,A,,A,,2025
225070,40,-2,1,R,1230,R,392,R,838,R,71,R,21,R,50,R,33,R,8,R,25,R,116,R,39,R,77,R,325,R,118,R,207,R,5,Z,0,R,5,R,674,R,205,R,469,Z,0,Z,0,Z,0,R,6,R,1,R,5,Z,0,Z,0,Z,0,A,,A,,2025
